"[[49.17, 49.2, 49.46, 49.04], [49.4, 49.5, 49.5, 49.16], [49.53, 49.53, 49.7, 49.32], [49.96, 50.0, 50.1, 49.57], [49.95, 50.0, 50.05, 49.7]]","[[49.56, 49.56, 50.0, 49.5], [49.4, 49.45, 49.62, 49.16], [49.53, 49.6, 49.62, 49.36], [49.79, 49.8, 50.05, 49.7], [50.55, 50.55, 50.6, 50.0]]","[[51.95, 51.95, 52.0, 50.8], [52.8, 52.8, 52.9, 52.1], [52.7, 52.7, 52.95, 52.5], [53.1, 53.15, 53.15, 52.55], [52.5, 52.5, 53.7, 52.5]]","[[51.85, 51.85, 52.9, 51.75], [51.95, 52.0, 52.0, 51.45], [51.25, 51.35, 52.1, 51.2], [51.35, 51.4, 51.45, 50.75], [50.4, 50.45, 50.8, 50.3]]","[[49.6, 49.65, 51.0, 49.65], [49.0, 49.0, 49.38, 48.8], [49.07, 49.08, 49.7, 49.0], [50.7, 50.7, 50.8, 49.5], [51.0, 51.0, 51.1, 50.4]]","[[0.0, 47.43, 47.43, 47.43], [46.3, 46.4, 47.17, 44.5], [46.91, 46.95, 47.3, 46.45], [46.75, 46.8, 47.25, 46.75], [46.78, 46.79, 47.3, 46.7]]","[[49.1, 49.1, 49.1, 48.28], [49.3, 49.3, 49.54, 48.8], [48.99, 48.99, 49.5, 48.98], [48.68, 48.7, 49.3, 48.4], [48.91, 48.91, 49.2, 48.9]]","[[49.95, 50.0, 50.5, 49.19], [49.92, 49.92, 50.45, 49.9], [49.87, 49.87, 49.98, 49.8], [50.1, 50.1, 50.1, 49.9], [49.77, 49.8, 49.9, 49.6]]","[[50.9, 50.95, 51.05, 50.05], [50.8, 50.85, 51.1, 50.7], [51.4, 51.4, 51.4, 50.35], [50.4, 50.4, 51.6, 50.35], [51.15, 51.15, 51.35, 50.35]]","[[50.9, 50.9, 51.3, 50.85], [50.9, 50.9, 51.5, 50.9], [51.2, 51.25, 51.35, 50.8], [50.5, 50.5, 52.2, 50.3], [50.75, 50.8, 51.15, 50.7]]","[[50.9, 50.9, 51.15, 50.8], [50.4, 50.4, 50.9, 50.1], [49.94, 49.95, 50.55, 49.8], [48.65, 48.69, 49.7, 48.38], [47.3, 47.5, 48.5, 45.8]]","[[45.91, 45.95, 47.1, 45.9], [46.99, 47.0, 47.0, 46.06], [44.65, 44.7, 47.1, 44.7], [45.3, 45.3, 45.7, 44.65], [45.71, 45.75, 45.9, 45.0]]","[[44.52, 44.6, 45.15, 44.4], [44.72, 44.72, 45.1, 43.7], [45.48, 45.5, 45.75, 45.2], [44.98, 45.0, 45.35, 44.8], [44.1, 44.1, 45.42, 44.1]]","[[0.0, 41.02, 43.51, 41.02], [41.62, 41.7, 42.55, 41.1], [44.61, 44.61, 44.61, 42.7], [44.5, 44.5, 45.35, 43.85], [45.21, 45.21, 45.59, 44.11]]","[[45.12, 45.12, 45.69, 44.5], [44.93, 44.95, 45.6, 44.65], [45.95, 45.95, 46.49, 45.77], [45.95, 45.95, 46.1, 45.76], [46.26, 46.3, 46.3, 46.1]]","[[45.35, 45.35, 46.31, 45.3], [45.2, 45.2, 45.35, 44.81], [44.69, 44.69, 44.9, 44.62], [43.63, 43.64, 45.15, 43.6], [43.02, 43.02, 43.64, 42.8]]","[[45.1, 45.2, 45.25, 44.0], [45.54, 45.6, 46.0, 45.2], [45.36, 45.39, 45.6, 45.31], [44.8, 44.95, 45.15, 44.4], [43.43, 43.44, 44.5, 43.4]]","[[42.2, 42.2, 43.82, 42.1], [42.99, 43.0, 43.0, 41.81], [42.35, 42.35, 43.5, 42.1], [43.2, 43.29, 43.8, 42.35], [42.6, 42.6, 43.29, 42.47]]","[[43.72, 43.72, 44.5, 43.51], [43.8, 43.8, 43.83, 43.29], [44.74, 44.75, 44.85, 44.1], [44.88, 44.91, 45.05, 44.65], [43.92, 43.92, 44.2, 43.9]]","[[43.4, 43.4, 43.68, 43.28], [43.79, 43.8, 43.8, 43.35], [43.87, 43.9, 43.99, 43.22], [43.82, 43.82, 44.2, 43.76], [44.34, 44.35, 44.4, 43.71]]","[[44.02, 44.04, 44.52, 44.04], [43.7, 43.7, 43.98, 43.7], [43.32, 43.32, 43.85, 43.32], [42.6, 42.6, 43.3, 42.4], [42.38, 42.38, 42.73, 42.35]]","[[42.37, 42.37, 42.56, 41.95], [41.2, 41.2, 42.36, 41.2], [41.98, 41.99, 42.18, 41.65], [41.6, 41.6, 41.8, 41.12], [41.56, 41.58, 42.15, 41.5]]","[[41.2, 41.2, 41.24, 41.0], [41.85, 41.86, 42.0, 40.9], [41.7, 41.74, 42.2, 41.55], [41.36, 41.38, 41.72, 41.38], [41.91, 41.91, 42.1, 41.7]]","[[41.62, 41.65, 41.8, 41.5], [41.65, 41.67, 41.85, 41.5], [41.3, 41.3, 41.6, 41.3], [42.8, 42.8, 42.8, 41.18], [42.27, 42.27, 42.79, 42.11]]","[[42.2, 42.24, 42.24, 41.69], [42.02, 42.02, 42.24, 42.02], [41.75, 41.77, 42.32, 41.77], [41.78, 41.78, 41.89, 41.6], [41.82, 41.82, 42.08, 41.5]]","[[41.65, 41.65, 41.89, 41.65], [41.72, 41.73, 41.9, 41.7], [42.7, 42.74, 42.88, 41.73], [44.15, 44.2, 44.22, 43.0], [44.2, 44.2, 44.49, 44.03]]","[[45.58, 45.59, 45.7, 45.36], [45.13, 45.15, 45.95, 45.03], [45.76, 45.8, 45.85, 45.3], [45.6, 45.62, 45.84, 45.51], [44.84, 44.84, 45.74, 44.8]]","[[44.92, 44.93, 44.95, 44.46], [45.49, 45.5, 45.5, 44.93], [45.46, 45.47, 45.75, 45.32], [45.38, 45.4, 45.47, 45.2], [45.45, 45.45, 45.75, 45.3]]","[[46.27, 46.3, 46.31, 46.0], [46.26, 46.3, 46.58, 46.15], [45.76, 45.76, 46.19, 45.6], [45.76, 45.76, 45.8, 45.4], [45.4, 45.4, 45.8, 45.15]]","[[45.56, 45.6, 45.84, 45.4], [46.2, 46.21, 46.82, 46.0], [46.33, 46.33, 46.43, 46.15], [46.15, 46.2, 46.2, 45.93], [45.4, 45.4, 46.2, 45.4]]","[[47.26, 47.26, 47.35, 46.92], [47.45, 47.49, 47.55, 47.27], [47.2, 47.3, 47.76, 47.13], [47.47, 47.5, 47.73, 47.39], [47.42, 47.5, 47.55, 47.27]]","[[47.15, 47.15, 47.2, 46.9], [46.27, 46.28, 46.99, 46.28], [46.15, 46.15, 46.34, 46.15], [45.15, 45.16, 45.75, 45.03], [45.08, 45.08, 45.5, 44.94]]","[[45.04, 45.04, 45.23, 44.95], [45.37, 45.37, 45.38, 45.07], [45.07, 45.1, 45.18, 44.9], [45.15, 45.17, 45.35, 44.9], [45.2, 45.2, 45.32, 45.15]]","[[44.2, 44.29, 44.84, 44.16], [45.19, 45.2, 45.21, 44.31], [46.02, 46.02, 46.05, 45.2], [46.2, 46.2, 46.45, 45.85], [46.85, 46.93, 47.2, 46.56]]","[[46.8, 46.81, 46.93, 46.62], [46.81, 46.81, 46.86, 46.5], [46.83, 46.85, 47.05, 46.59], [45.95, 46.0, 46.85, 46.0], [46.51, 46.51, 46.93, 46.23]]","[[46.56, 46.6, 47.05, 46.6], [46.76, 46.78, 46.95, 46.6], [47.58, 47.6, 47.69, 46.79], [47.58, 47.6, 47.96, 47.6], [47.38, 47.4, 47.8, 47.4]]","[[45.71, 45.75, 46.96, 45.75], [45.79, 45.8, 45.98, 45.3], [46.3, 46.35, 46.35, 45.88], [46.0, 46.03, 46.35, 45.9], [45.46, 45.46, 46.5, 45.46]]","[[45.55, 45.55, 45.6, 45.25], [45.5, 45.5, 45.7, 44.88], [45.63, 45.63, 45.95, 45.21], [46.0, 46.06, 46.07, 45.8], [46.36, 46.4, 46.4, 46.06]]","[[46.54, 46.6, 46.6, 46.16], [46.63, 46.64, 46.67, 46.4], [46.49, 46.5, 46.56, 46.42], [46.5, 46.5, 46.7, 46.45], [46.42, 46.43, 46.55, 46.35]]","[[46.0, 46.0, 47.19, 45.8], [46.23, 46.23, 46.32, 46.12], [47.13, 47.15, 47.2, 46.45], [47.28, 47.3, 47.3, 47.05], [47.13, 47.18, 47.3, 47.11]]","[[46.52, 46.52, 46.9, 46.2], [46.9, 46.99, 46.99, 46.76], [47.19, 47.2, 47.4, 47.01], [46.92, 46.96, 47.2, 46.85], [47.2, 47.25, 47.37, 46.96]]","[[47.02, 47.02, 47.25, 46.98], [47.2, 47.2, 47.2, 47.0], [47.96, 47.98, 48.0, 47.5], [48.06, 48.07, 48.1, 47.9], [48.47, 48.5, 48.56, 47.91]]","[[48.29, 48.3, 48.58, 48.16], [47.48, 47.49, 48.08, 47.36], [46.87, 46.87, 47.06, 46.85], [46.83, 46.87, 46.99, 46.7], [46.5, 46.5, 46.96, 46.48]]","[[46.68, 46.68, 46.7, 46.48], [46.88, 46.9, 46.96, 46.65], [45.93, 45.95, 46.77, 45.9], [45.88, 45.89, 46.3, 45.7], [46.09, 46.09, 46.15, 45.55]]","[[46.62, 46.66, 46.76, 46.46], [46.57, 46.57, 46.76, 46.52], [46.4, 46.43, 46.77, 46.3], [46.29, 46.29, 46.41, 46.01], [45.91, 45.91, 46.28, 45.91]]","[[45.39, 45.39, 45.98, 45.25], [45.37, 45.37, 45.49, 45.11], [45.83, 45.83, 45.93, 45.51], [45.83, 45.83, 45.96, 45.74], [46.26, 46.3, 46.35, 45.83]]","[[48.48, 48.48, 49.0, 48.25], [48.49, 48.49, 48.63, 48.42], [48.38, 48.4, 48.55, 48.06], [47.75, 47.77, 48.35, 47.7], [47.93, 47.95, 48.04, 47.62]]","[[48.17, 48.17, 48.2, 48.0], [47.8, 47.9, 48.1, 47.76], [47.81, 47.9, 47.9, 47.32], [47.93, 47.93, 48.0, 47.62], [48.63, 48.63, 48.79, 48.25]]","[[48.45, 48.45, 48.57, 48.4], [47.9, 47.9, 48.67, 47.9], [48.21, 48.21, 48.25, 47.92], [47.98, 48.05, 48.12, 47.8], [48.16, 48.18, 48.28, 48.02]]","[[47.72, 47.74, 47.99, 47.66], [47.08, 47.1, 47.74, 46.95], [47.22, 47.29, 47.35, 47.0], [46.86, 46.86, 47.03, 46.79], [46.86, 46.86, 46.98, 46.75]]"
"[49.2, 49.5, 49.53, 50.0, 50.0]","[49.56, 49.45, 49.6, 49.8, 50.55]","[51.95, 52.8, 52.7, 53.15, 52.5]","[51.85, 52.0, 51.35, 51.4, 50.45]","[49.65, 49.0, 49.08, 50.7, 51.0]","[47.43, 46.4, 46.95, 46.8, 46.79]","[49.1, 49.3, 48.99, 48.7, 48.91]","[50.0, 49.92, 49.87, 50.1, 49.8]","[50.95, 50.85, 51.4, 50.4, 51.15]","[50.9, 50.9, 51.25, 50.5, 50.8]","[50.9, 50.4, 49.95, 48.69, 47.5]","[45.95, 47.0, 44.7, 45.3, 45.75]","[44.6, 44.72, 45.5, 45.0, 44.1]","[41.02, 41.7, 44.61, 44.5, 45.21]","[45.12, 44.95, 45.95, 45.95, 46.3]","[45.35, 45.2, 44.69, 43.64, 43.02]","[45.2, 45.6, 45.39, 44.95, 43.44]","[42.2, 43.0, 42.35, 43.29, 42.6]","[43.72, 43.8, 44.75, 44.91, 43.92]","[43.4, 43.8, 43.9, 43.82, 44.35]","[44.04, 43.7, 43.32, 42.6, 42.38]","[42.37, 41.2, 41.99, 41.6, 41.58]","[41.2, 41.86, 41.74, 41.38, 41.91]","[41.65, 41.67, 41.3, 42.8, 42.27]","[42.24, 42.02, 41.77, 41.78, 41.82]","[41.65, 41.73, 42.74, 44.2, 44.2]","[45.59, 45.15, 45.8, 45.62, 44.84]","[44.93, 45.5, 45.47, 45.4, 45.45]","[46.3, 46.3, 45.76, 45.76, 45.4]","[45.6, 46.21, 46.33, 46.2, 45.4]","[47.26, 47.49, 47.3, 47.5, 47.5]","[47.15, 46.28, 46.15, 45.16, 45.08]","[45.04, 45.37, 45.1, 45.17, 45.2]","[44.29, 45.2, 46.02, 46.2, 46.93]","[46.81, 46.81, 46.85, 46.0, 46.51]","[46.6, 46.78, 47.6, 47.6, 47.4]","[45.75, 45.8, 46.35, 46.03, 45.46]","[45.55, 45.5, 45.63, 46.06, 46.4]","[46.6, 46.64, 46.5, 46.5, 46.43]","[46.0, 46.23, 47.15, 47.3, 47.18]","[46.52, 46.99, 47.2, 46.96, 47.25]","[47.02, 47.2, 47.98, 48.07, 48.5]","[48.3, 47.49, 46.87, 46.87, 46.5]","[46.68, 46.9, 45.95, 45.89, 46.09]","[46.66, 46.57, 46.43, 46.29, 45.91]","[45.39, 45.37, 45.83, 45.83, 46.3]","[48.48, 48.49, 48.4, 47.77, 47.95]","[48.17, 47.9, 47.9, 47.93, 48.63]","[48.45, 47.9, 48.21, 48.05, 48.18]","[47.74, 47.1, 47.29, 46.86, 46.86]"
"[49.17, 49.4, 49.53, 49.96, 49.95]","[49.56, 49.4, 49.53, 49.79, 50.55]","[51.95, 52.8, 52.7, 53.1, 52.5]","[51.85, 51.95, 51.25, 51.35, 50.4]","[49.6, 49.0, 49.07, 50.7, 51.0]","[0.0, 46.3, 46.91, 46.75, 46.78]","[49.1, 49.3, 48.99, 48.68, 48.91]","[49.95, 49.92, 49.87, 50.1, 49.77]","[50.9, 50.8, 51.4, 50.4, 51.15]","[50.9, 50.9, 51.2, 50.5, 50.75]","[50.9, 50.4, 49.94, 48.65, 47.3]","[45.91, 46.99, 44.65, 45.3, 45.71]","[44.52, 44.72, 45.48, 44.98, 44.1]","[0.0, 41.62, 44.61, 44.5, 45.21]","[45.12, 44.93, 45.95, 45.95, 46.26]","[45.35, 45.2, 44.69, 43.63, 43.02]","[45.1, 45.54, 45.36, 44.8, 43.43]","[42.2, 42.99, 42.35, 43.2, 42.6]","[43.72, 43.8, 44.74, 44.88, 43.92]","[43.4, 43.79, 43.87, 43.82, 44.34]","[44.02, 43.7, 43.32, 42.6, 42.38]","[42.37, 41.2, 41.98, 41.6, 41.56]","[41.2, 41.85, 41.7, 41.36, 41.91]","[41.62, 41.65, 41.3, 42.8, 42.27]","[42.2, 42.02, 41.75, 41.78, 41.82]","[41.65, 41.72, 42.7, 44.15, 44.2]","[45.58, 45.13, 45.76, 45.6, 44.84]","[44.92, 45.49, 45.46, 45.38, 45.45]","[46.27, 46.26, 45.76, 45.76, 45.4]","[45.56, 46.2, 46.33, 46.15, 45.4]","[47.26, 47.45, 47.2, 47.47, 47.42]","[47.15, 46.27, 46.15, 45.15, 45.08]","[45.04, 45.37, 45.07, 45.15, 45.2]","[44.2, 45.19, 46.02, 46.2, 46.85]","[46.8, 46.81, 46.83, 45.95, 46.51]","[46.56, 46.76, 47.58, 47.58, 47.38]","[45.71, 45.79, 46.3, 46.0, 45.46]","[45.55, 45.5, 45.63, 46.0, 46.36]","[46.54, 46.63, 46.49, 46.5, 46.42]","[46.0, 46.23, 47.13, 47.28, 47.13]","[46.52, 46.9, 47.19, 46.92, 47.2]","[47.02, 47.2, 47.96, 48.06, 48.47]","[48.29, 47.48, 46.87, 46.83, 46.5]","[46.68, 46.88, 45.93, 45.88, 46.09]","[46.62, 46.57, 46.4, 46.29, 45.91]","[45.39, 45.37, 45.83, 45.83, 46.26]","[48.48, 48.49, 48.38, 47.75, 47.93]","[48.17, 47.8, 47.81, 47.93, 48.63]","[48.45, 47.9, 48.21, 47.98, 48.16]","[47.72, 47.08, 47.22, 46.86, 46.86]"
