date,adj_close,close,high,low,open,volume
2016-08-17,0.68,NULL,NULL,NULL,NULL,0
2019-08-26,2.45,NULL,NULL,NULL,NULL,0
2019-08-27,2.58,2.51,2.51,2.51,2.51,8000
2019-08-28,2.71,2.71,2.71,2.58,2.58,23000
2019-08-29,2.66,2.79,2.81,2.79,2.81,15000
2019-08-30,2.76,2.65,2.65,2.65,2.65,45000
2019-09-02,2.98,2.96,2.96,2.75,2.78,46000
2019-09-03,2.90,2.98,2.98,2.98,2.98,1000
2019-09-04,2.88,NULL,NULL,NULL,NULL,0
2019-09-05,3.13,3.14,3.37,3.14,3.21,488000
2019-09-06,3.33,3.48,3.48,3.00,3.09,683000
2019-09-09,3.02,2.96,3.10,2.84,3.01,325000
2019-09-10,3.22,3.38,3.38,3.27,3.27,145000
2019-09-11,3.65,3.66,3.77,3.31,3.37,691000
2019-09-12,3.59,3.63,3.78,3.63,3.77,690000
2019-09-16,3.56,3.59,3.59,3.59,3.59,14000
2019-09-17,3.78,3.79,3.88,3.78,3.78,185000
2019-09-18,3.59,3.66,3.72,3.66,3.66,216000
2019-09-19,3.35,3.30,3.63,3.30,3.63,82000
2019-09-20,3.41,3.39,3.41,3.32,3.32,81000
2019-09-23,3.57,3.55,3.82,3.55,3.69,117000
2019-09-24,3.42,3.45,3.63,3.45,3.63,88000
2019-09-25,3.30,3.36,3.36,3.36,3.36,9000
2019-09-26,3.21,NULL,NULL,NULL,NULL,0
2019-09-27,3.12,3.06,3.06,3.06,3.06,10000
2019-10-01,3.09,3.31,3.38,3.16,3.21,86000
2019-10-02,3.03,3.06,3.06,2.99,2.99,75000
2019-10-03,2.92,2.85,2.85,2.75,2.78,82000
2019-10-04,2.95,2.87,2.98,2.87,2.98,34000
2019-10-07,2.26,2.07,2.07,1.93,1.93,44000
2019-10-08,2.10,2.17,2.31,2.17,2.31,39000
2019-10-09,2.12,2.08,2.08,2.06,2.06,47000
2019-10-14,2.46,2.60,2.60,2.38,2.38,57000
2019-10-15,2.38,2.40,2.40,2.40,2.40,10000
2019-10-16,2.45,NULL,NULL,NULL,NULL,0
2019-10-17,2.40,NULL,NULL,NULL,NULL,0
2019-10-18,2.44,2.42,2.43,2.42,2.43,150000
2019-10-21,2.37,2.34,2.39,2.34,2.39,150000
2019-10-22,2.26,2.35,2.35,2.35,2.35,8000
2019-10-23,2.04,2.17,2.18,2.17,2.18,18000
2019-10-24,2.13,2.12,2.12,2.00,2.00,169000
2019-10-25,2.27,2.21,2.21,2.13,2.13,265000
2019-10-28,2.47,2.41,2.48,2.24,2.24,295000
2019-10-29,2.24,2.25,2.37,2.25,2.29,198000
2019-10-30,2.19,2.27,2.27,2.24,2.24,20000
2019-10-31,2.09,2.22,2.25,2.22,2.25,11000
2019-11-01,2.25,2.20,2.20,2.09,2.09,59000
2019-11-04,2.67,2.68,2.68,2.35,2.35,437000
2019-11-05,2.60,2.60,2.79,2.55,2.73,500000
2019-11-06,2.32,2.34,2.53,2.25,2.53,230000
2019-11-07,1.95,1.96,2.04,1.91,2.04,109000
2019-11-08,1.96,1.99,1.99,1.99,1.99,97000
2019-11-11,1.98,1.98,2.11,1.92,1.97,175000
2019-11-12,1.81,1.81,1.91,1.75,1.91,185000
2019-11-13,1.87,1.81,1.81,1.54,1.56,96000
2019-11-14,1.67,1.75,1.75,1.69,1.74,48000
2019-11-15,1.62,NULL,NULL,NULL,NULL,0
2019-11-18,1.53,NULL,NULL,NULL,NULL,0
2019-11-19,1.50,1.50,1.50,1.44,1.44,6000
2019-11-20,1.41,1.47,1.47,1.39,1.39,3000
2019-11-21,1.31,NULL,NULL,NULL,NULL,0
2019-11-22,1.28,NULL,NULL,NULL,NULL,0
2019-11-25,1.29,NULL,NULL,NULL,NULL,0
2019-11-26,1.53,1.54,1.54,1.44,1.45,137000
2019-11-27,1.46,1.48,1.50,1.48,1.50,137000
2019-11-28,1.45,NULL,NULL,NULL,NULL,0
2019-11-29,1.34,1.39,1.39,1.39,1.39,11000
2019-12-02,1.49,1.54,1.54,1.33,1.33,72000
2019-12-03,1.56,1.51,1.53,1.51,1.53,61000
2019-12-04,1.45,1.52,1.52,1.52,1.52,11000
