date,adj_close,close,high,low,open,volume
2019-11-08,1.97,NULL,NULL,NULL,NULL,0
2019-11-11,2.11,NULL,NULL,NULL,NULL,0
2019-11-12,2.02,NULL,NULL,NULL,NULL,0
2019-11-13,2.08,NULL,NULL,NULL,NULL,0
2019-11-14,2.08,NULL,NULL,NULL,NULL,0
2019-11-15,2.00,NULL,NULL,NULL,NULL,0
2019-11-18,1.95,NULL,NULL,NULL,NULL,0
2019-11-19,1.87,1.92,1.92,1.92,1.92,60000
2019-11-20,1.92,1.91,1.91,1.91,1.91,60000
2019-11-21,1.98,NULL,NULL,NULL,NULL,0
2019-11-22,1.96,NULL,NULL,NULL,NULL,0
2019-11-25,1.93,NULL,NULL,NULL,NULL,0
2019-11-26,0.91,NULL,NULL,NULL,NULL,0
2019-11-27,1.85,NULL,NULL,NULL,NULL,0
2019-11-28,1.88,NULL,NULL,NULL,NULL,0
2019-11-29,2.02,NULL,NULL,NULL,NULL,0
2019-12-02,1.99,NULL,NULL,NULL,NULL,0
2019-12-03,1.97,NULL,NULL,NULL,NULL,0
2019-12-04,1.99,2.01,2.01,2.01,2.01,10000
2019-12-05,1.87,NULL,NULL,NULL,NULL,0
2019-12-06,1.86,NULL,NULL,NULL,NULL,0
2019-12-09,1.79,1.77,1.77,1.77,1.77,10000
2019-12-10,1.83,NULL,NULL,NULL,NULL,0
