date,adj_close,close,high,low,open,volume
2019-06-28,2.25,NULL,NULL,NULL,NULL,0
2019-07-01,2.05,2.06,2.07,2.06,2.06,20000
2019-07-02,2.07,NULL,NULL,NULL,NULL,0
2019-07-03,2.16,2.17,2.17,2.17,2.17,5000
2019-07-04,2.11,NULL,NULL,NULL,NULL,0
2019-07-05,2.10,NULL,NULL,NULL,NULL,0
2019-07-08,2.14,NULL,NULL,NULL,NULL,0
2019-07-09,2.14,2.16,2.16,2.14,2.14,8000
2019-07-10,2.05,2.06,2.06,2.06,2.06,3000
2019-07-11,1.97,1.97,1.97,1.97,1.97,5000
2019-07-12,1.98,NULL,NULL,NULL,NULL,0
2019-07-15,1.92,1.93,1.93,1.93,1.93,3000
2019-07-16,1.92,1.91,1.91,1.91,1.91,5000
2019-07-17,1.97,NULL,NULL,NULL,NULL,0
2019-07-18,1.99,NULL,NULL,NULL,NULL,0
2019-07-19,1.90,NULL,NULL,NULL,NULL,0
2019-07-22,1.84,1.85,1.85,1.85,1.85,3000
2019-07-23,1.83,1.82,1.82,1.82,1.82,5000
2019-07-24,1.83,NULL,NULL,NULL,NULL,0
2019-07-25,1.80,NULL,NULL,NULL,NULL,0
2019-07-26,1.84,NULL,NULL,NULL,NULL,0
2019-07-29,1.83,NULL,NULL,NULL,NULL,0
2019-07-30,1.86,1.81,1.81,1.81,1.81,5000
2019-07-31,1.88,NULL,NULL,NULL,NULL,0
2019-08-01,1.96,1.94,1.94,1.94,1.94,55000
2019-08-02,2.14,2.15,2.16,2.09,2.09,72000
2019-08-05,2.22,2.22,2.22,2.22,2.22,2000
2019-08-06,2.25,2.23,2.44,2.23,2.44,13000
2019-08-07,2.28,NULL,NULL,NULL,NULL,0
2019-08-08,2.16,NULL,NULL,NULL,NULL,0
2019-08-12,2.15,NULL,NULL,NULL,NULL,0
2019-08-13,2.24,2.25,2.25,2.25,2.25,2000
2019-08-14,2.16,2.12,2.12,2.12,2.12,3000
2019-08-15,2.28,2.29,2.29,2.29,2.29,2000
2019-08-16,2.17,NULL,NULL,NULL,NULL,0
2019-08-19,2.09,NULL,NULL,NULL,NULL,0
2019-08-20,2.05,2.05,2.05,2.05,2.05,3000
2019-08-21,2.03,2.05,2.05,2.05,2.05,5000
2019-08-22,2.05,1.97,1.97,1.97,1.97,5000
2019-08-23,2.03,NULL,NULL,NULL,NULL,0
2019-08-26,2.18,2.20,2.20,2.20,2.20,2000
2019-08-27,2.14,2.13,2.13,2.13,2.13,2000
2019-08-28,2.09,2.09,2.09,2.09,2.09,40000
2019-08-29,2.07,2.07,2.11,2.07,2.11,20000
2019-08-30,1.92,1.93,1.93,1.93,1.93,2000
2019-09-02,1.88,1.89,1.89,1.89,1.89,10000
2019-09-03,1.94,1.92,1.92,1.92,1.92,15000
2019-09-04,1.83,1.85,1.85,1.85,1.85,2000
2019-09-05,1.74,1.73,1.75,1.73,1.75,70000
2019-09-06,1.71,NULL,NULL,NULL,NULL,0
2019-09-09,1.69,1.71,1.71,1.67,1.67,11000
2019-09-10,1.74,1.74,1.74,1.74,1.74,1000
2019-09-11,1.71,NULL,NULL,NULL,NULL,0
2019-09-12,1.66,1.62,1.62,1.62,1.62,10000
2019-09-16,1.59,1.60,1.63,1.60,1.63,15000
2019-09-17,1.59,1.59,1.59,1.59,1.59,7000
2019-09-18,1.53,1.55,1.55,1.55,1.55,30000
2019-09-19,1.59,1.53,1.53,1.53,1.53,10000
2019-09-20,1.56,1.55,1.55,1.55,1.55,30000
2019-09-23,1.55,1.57,1.57,1.57,1.57,30000
2019-09-24,1.54,1.53,1.58,1.53,1.58,50000
2019-09-25,1.60,1.62,1.62,1.58,1.58,110000
2019-09-26,1.60,1.62,1.62,1.56,1.56,32000
2019-09-27,1.62,1.63,1.63,1.56,1.56,51000
2019-10-01,1.47,1.47,1.54,1.47,1.53,81000
2019-10-02,1.50,1.50,1.50,1.49,1.49,14000
2019-10-03,1.57,1.56,1.64,1.56,1.64,120000
2019-10-04,1.54,1.55,1.56,1.52,1.53,86000
2019-10-07,1.50,1.51,1.51,1.51,1.51,25000
2019-10-08,1.42,1.41,1.43,1.41,1.43,25000
2019-10-09,1.51,1.47,1.48,1.45,1.46,174000
2019-10-14,1.33,1.35,1.35,1.33,1.33,120000
2019-10-15,1.30,1.31,1.32,1.31,1.32,50000
2019-10-16,1.25,1.26,1.26,1.25,1.25,40000
2019-10-17,1.22,NULL,NULL,NULL,NULL,0
2019-10-18,1.23,1.24,1.24,1.22,1.22,20000
2019-10-21,1.21,1.22,1.22,1.22,1.22,10000
2019-10-22,1.13,1.16,1.17,1.13,1.13,60000
2019-10-23,1.16,1.16,1.18,1.12,1.14,140000
2019-10-24,1.10,1.11,1.13,1.11,1.13,95000
2019-10-25,1.09,NULL,NULL,NULL,NULL,0
2019-10-28,1.05,1.05,1.05,1.05,1.05,30000
2019-10-29,1.03,1.06,1.06,1.00,1.02,112000
2019-10-30,1.01,1.05,1.05,1.05,1.05,10000
2019-10-31,1.01,1.00,1.00,0.97,0.99,70000
2019-11-01,0.98,1.02,1.03,1.02,1.03,121000
2019-11-04,0.80,0.81,0.90,0.80,0.90,956000
2019-11-05,0.70,0.71,0.75,0.71,0.75,83000
2019-11-06,0.68,0.68,0.74,0.68,0.72,264000
2019-11-07,0.74,0.76,0.77,0.75,0.75,46000
2019-11-08,0.76,0.76,0.77,0.73,0.73,37000
2019-11-11,0.89,0.91,0.91,0.79,0.79,240000
2019-11-12,0.81,0.82,0.87,0.82,0.84,339000
2019-11-13,0.87,0.89,0.90,0.85,0.88,94000
2019-11-14,0.87,0.86,0.89,0.86,0.89,450000
2019-11-15,0.79,0.79,0.80,0.77,0.79,180000
2019-11-18,0.72,0.73,0.75,0.73,0.75,23000
2019-11-19,0.65,0.65,0.72,0.65,0.72,478000
2019-11-20,0.69,0.70,0.71,0.67,0.67,821000
2019-11-21,0.74,0.75,0.83,0.75,0.79,605000
2019-11-22,0.74,0.74,0.74,0.73,0.73,203000
2019-11-25,0.72,0.71,0.71,0.69,0.71,21000
2019-11-26,0.67,0.67,0.68,0.63,0.68,289000
2019-11-27,0.63,0.64,0.68,0.64,0.66,826000
2019-11-28,0.66,0.66,0.66,0.64,0.64,555000
2019-11-29,0.80,0.80,0.81,0.68,0.68,315000
2019-12-02,0.77,0.78,0.79,0.75,0.75,118000
2019-12-03,0.76,0.76,0.80,0.76,0.80,94000
2019-12-04,0.77,0.80,0.81,0.77,0.79,84000
