date,adj_close,close,high,low,open,volume
2016-08-17,7.60,7.70,7.70,7.50,7.50,3000
2017-07-07,14.10,NULL,NULL,NULL,NULL,0
2017-07-10,14.30,14.30,14.30,14.30,14.30,1000
2017-07-11,14.70,14.60,14.60,14.40,14.40,94000
2017-07-12,14.90,NULL,NULL,NULL,NULL,0
2017-07-13,14.90,15.00,15.10,15.00,15.10,2000
2017-07-14,14.80,NULL,NULL,NULL,NULL,0
2017-07-17,14.60,NULL,NULL,NULL,NULL,0
2017-07-18,14.40,NULL,NULL,NULL,NULL,0
2017-07-19,14.60,14.60,14.70,14.60,14.60,4000
2017-07-20,14.50,NULL,NULL,NULL,NULL,0
2017-07-21,14.40,NULL,NULL,NULL,NULL,0
2017-07-24,14.40,14.40,14.40,14.40,14.40,1000
2017-07-25,14.40,NULL,NULL,NULL,NULL,0
2017-07-26,14.30,NULL,NULL,NULL,NULL,0
2017-07-27,14.80,14.90,14.90,14.90,14.90,3000
2017-07-28,14.50,14.60,14.60,14.60,14.60,10000
2017-07-31,14.40,NULL,NULL,NULL,NULL,0
2017-08-01,14.30,NULL,NULL,NULL,NULL,0
2017-08-02,14.40,NULL,NULL,NULL,NULL,0
2017-08-03,14.20,NULL,NULL,NULL,NULL,0
2017-08-04,14.20,NULL,NULL,NULL,NULL,0
2017-08-07,14.40,NULL,NULL,NULL,NULL,0
2017-08-08,14.60,NULL,NULL,NULL,NULL,0
2017-08-09,14.30,14.40,14.40,14.40,14.40,5000
2017-08-10,13.90,14.00,14.00,13.80,13.90,71000
2017-08-11,13.80,NULL,NULL,NULL,NULL,0
2017-08-14,13.80,NULL,NULL,NULL,NULL,0
2017-08-15,13.80,13.80,14.00,13.80,14.00,12000
2017-08-16,13.90,13.90,13.90,13.90,13.90,5000
2017-08-17,14.20,NULL,NULL,NULL,NULL,0
2017-08-18,13.80,13.90,13.90,13.90,13.90,5000
2017-08-21,13.70,NULL,NULL,NULL,NULL,0
2017-08-22,13.70,13.80,13.80,13.80,13.80,5000
2017-08-23,13.80,13.90,14.00,13.90,14.00,18000
2017-08-24,13.80,13.90,13.90,13.80,13.80,22000
2017-08-25,13.80,13.90,13.90,13.90,13.90,5000
2017-08-28,14.10,14.20,14.20,14.00,14.00,19000
2017-08-29,14.00,NULL,NULL,NULL,NULL,0
2017-08-30,14.60,14.60,14.60,14.30,14.30,16000
2017-08-31,14.40,14.50,14.50,14.50,14.50,5000
2017-09-01,14.30,14.40,14.50,14.40,14.50,9000
2017-09-04,14.10,14.20,14.20,14.20,14.20,210000
2017-09-05,14.20,14.20,14.20,14.20,14.20,5000
2017-09-06,13.90,13.90,14.10,13.90,14.10,4000
2017-09-07,13.80,13.70,13.90,13.70,13.90,3000
2017-09-08,14.10,13.80,13.80,13.70,13.70,20000
2017-09-11,13.80,NULL,NULL,NULL,NULL,0
2017-09-12,14.00,14.00,14.00,14.00,14.00,100000
2017-09-13,14.00,NULL,NULL,NULL,NULL,0
2017-09-14,13.80,14.00,14.00,14.00,14.00,10000
2017-09-15,13.80,13.90,13.90,13.90,13.90,4000
2017-09-18,14.10,NULL,NULL,NULL,NULL,0
2017-09-19,13.80,13.90,14.10,13.90,14.10,12000
2017-09-20,13.80,13.90,13.90,13.90,13.90,5000
2017-09-21,14.40,14.40,14.40,14.20,14.20,7000
2017-09-22,13.90,14.10,14.20,14.10,14.20,17000
2017-09-25,13.90,14.00,14.00,14.00,14.00,5000
2017-09-26,13.90,13.90,13.90,13.90,13.90,5000
2017-09-27,14.00,14.00,14.00,14.00,14.00,5000
2017-09-28,13.60,13.70,13.90,13.70,13.90,12000
2017-09-29,13.80,13.80,13.90,13.80,13.90,11000
2017-09-30,13.80,14.00,14.00,14.00,14.00,9000
2017-10-02,13.80,13.90,13.90,13.90,13.90,7000
2017-10-03,13.90,14.00,14.10,14.00,14.00,310000
2017-10-05,14.00,14.00,14.00,14.00,14.00,20000
2017-10-06,14.10,14.10,14.10,14.10,14.10,12000
2017-10-11,14.40,14.40,14.40,14.40,14.40,69000
2017-10-12,14.30,NULL,NULL,NULL,NULL,0
2017-10-13,14.30,NULL,NULL,NULL,NULL,0
2017-10-16,14.50,14.30,14.40,14.30,14.40,11000
2017-10-17,14.60,14.60,14.60,14.60,14.60,10000
2017-10-18,14.30,14.40,14.40,14.40,14.40,2000
2017-10-19,14.40,14.40,14.40,14.40,14.40,5000
2017-10-20,14.20,NULL,NULL,NULL,NULL,0
2017-10-23,14.50,14.40,14.40,14.40,14.40,5000
2017-10-24,14.30,14.50,14.50,14.50,14.50,4000
2017-10-25,14.50,14.60,14.70,14.60,14.60,13000
2017-10-26,14.40,14.50,14.50,14.50,14.50,10000
2017-10-27,14.70,14.80,15.00,14.80,15.00,14000
2017-10-30,14.80,14.90,14.90,14.90,14.90,10000
2017-10-31,14.70,NULL,NULL,NULL,NULL,0
2017-11-01,14.90,NULL,NULL,NULL,NULL,0
2017-11-02,14.90,15.00,15.00,15.00,15.00,2000
2017-11-03,14.90,15.00,15.00,15.00,15.00,10000
2017-11-06,14.80,NULL,NULL,NULL,NULL,0
2017-11-07,14.70,NULL,NULL,NULL,NULL,0
2017-11-08,14.60,14.70,14.70,14.70,14.70,6000
2017-11-09,14.30,14.60,14.60,14.60,14.60,4000
2017-11-10,14.40,14.50,14.50,14.50,14.50,5000
2017-11-13,14.70,14.70,14.80,14.70,14.80,10000
2017-11-14,14.60,14.70,14.80,14.70,14.80,22000
2017-11-15,14.70,14.80,15.00,14.80,15.00,60000
2017-11-16,14.60,14.80,14.80,14.80,14.80,10000
2017-11-17,14.60,NULL,NULL,NULL,NULL,0
2017-11-20,15.10,15.10,15.20,14.90,14.90,10000
2017-11-21,17.00,17.30,17.30,15.30,15.30,65000
2017-11-22,17.10,17.20,17.90,17.20,17.90,105000
2017-11-23,17.30,17.70,17.70,17.20,17.60,100000
2017-11-24,16.80,16.90,17.20,16.90,17.20,14000
2017-11-27,16.20,16.30,16.30,16.30,16.30,2000
2017-11-28,16.10,15.80,16.50,15.80,16.50,66000
2017-11-29,16.30,16.70,16.70,16.70,16.70,1000
2017-11-30,15.80,16.00,16.20,16.00,16.20,5000
2017-12-01,17.20,17.30,17.50,16.30,16.50,33000
2017-12-04,17.60,17.80,17.80,17.20,17.40,19000
2017-12-05,17.40,17.70,18.30,17.40,17.40,89000
2017-12-06,16.90,NULL,NULL,NULL,NULL,0
2017-12-07,16.40,16.50,17.00,16.50,17.00,15000
2017-12-08,16.80,16.80,16.80,16.80,16.80,2000
2017-12-11,16.80,17.30,17.30,17.30,17.30,2000
2017-12-12,16.50,16.60,16.70,16.60,16.70,3000
2017-12-13,16.70,17.00,17.00,17.00,17.00,2000
2017-12-14,17.20,17.20,17.20,17.20,17.20,10000
2017-12-15,16.80,NULL,NULL,NULL,NULL,0
2017-12-18,16.70,NULL,NULL,NULL,NULL,0
2017-12-19,17.20,17.20,17.20,17.10,17.10,8000
2017-12-20,17.10,17.30,17.30,17.30,17.30,2000
2017-12-21,16.90,NULL,NULL,NULL,NULL,0
