date,adj_close,close,high,low,open,volume
2016-08-17,1.43,1.45,1.46,1.45,1.46,100000
2019-08-27,0.55,NULL,NULL,NULL,NULL,0
2019-08-28,0.55,NULL,NULL,NULL,NULL,0
2019-08-29,0.59,0.59,0.59,0.59,0.59,25000
2019-08-30,0.69,0.63,0.63,0.63,0.63,25000
2019-09-02,0.66,NULL,NULL,NULL,NULL,0
2019-09-03,0.64,NULL,NULL,NULL,NULL,0
2019-09-04,0.69,NULL,NULL,NULL,NULL,0
2019-09-05,0.67,0.70,0.70,0.70,0.70,80000
2019-09-06,0.73,0.72,0.72,0.71,0.71,162000
2019-09-09,0.75,0.74,0.75,0.74,0.75,182000
2019-09-10,0.73,0.77,0.80,0.77,0.80,349000
2019-09-11,0.78,0.78,0.78,0.73,0.73,29000
2019-09-12,0.77,NULL,NULL,NULL,NULL,0
2019-09-16,0.77,NULL,NULL,NULL,NULL,0
2019-09-17,0.69,NULL,NULL,NULL,NULL,0
2019-09-18,0.70,NULL,NULL,NULL,NULL,0
2019-09-19,0.65,NULL,NULL,NULL,NULL,0
2019-09-20,0.68,NULL,NULL,NULL,NULL,0
2019-09-23,0.66,NULL,NULL,NULL,NULL,0
2019-09-24,0.67,NULL,NULL,NULL,NULL,0
2019-09-25,0.60,NULL,NULL,NULL,NULL,0
2019-09-26,0.56,NULL,NULL,NULL,NULL,0
2019-09-27,0.48,NULL,NULL,NULL,NULL,0
2019-10-01,0.54,0.50,0.50,0.50,0.50,200000
2019-10-02,0.47,0.51,0.51,0.51,0.51,200000
2019-10-03,0.50,NULL,NULL,NULL,NULL,0
2019-10-04,0.58,NULL,NULL,NULL,NULL,0
2019-10-07,0.60,NULL,NULL,NULL,NULL,0
2019-10-08,0.61,NULL,NULL,NULL,NULL,0
2019-10-09,0.52,NULL,NULL,NULL,NULL,0
2019-10-14,0.57,NULL,NULL,NULL,NULL,0
2019-10-15,0.53,NULL,NULL,NULL,NULL,0
2019-10-16,0.56,NULL,NULL,NULL,NULL,0
2019-10-17,0.64,0.61,0.61,0.61,0.61,164000
2019-10-18,0.57,0.61,0.61,0.61,0.61,164000
2019-10-21,0.60,0.60,0.60,0.56,0.56,430000
2019-10-22,0.60,0.60,0.60,0.60,0.60,130000
2019-10-23,0.55,NULL,NULL,NULL,NULL,0
2019-10-24,0.56,NULL,NULL,NULL,NULL,0
2019-10-25,0.55,0.56,0.56,0.56,0.56,20000
2019-10-28,0.57,0.57,0.57,0.57,0.57,35000
2019-10-29,0.55,0.57,0.61,0.57,0.59,141000
2019-10-30,0.55,0.55,0.55,0.55,0.55,96000
2019-10-31,0.47,0.47,0.50,0.47,0.50,30000
2019-11-01,0.44,0.45,0.45,0.43,0.45,80000
2019-11-04,0.48,0.48,0.48,0.48,0.48,167000
2019-11-05,0.49,0.49,0.49,0.49,0.49,167000
2019-11-06,0.58,0.59,0.59,0.56,0.56,215000
2019-11-07,0.55,0.56,0.61,0.56,0.61,215000
2019-11-08,0.52,NULL,NULL,NULL,NULL,0
2019-11-11,0.45,NULL,NULL,NULL,NULL,0
2019-11-12,0.43,NULL,NULL,NULL,NULL,0
2019-11-13,0.41,NULL,NULL,NULL,NULL,0
2019-11-14,0.41,NULL,NULL,NULL,NULL,0
2019-11-15,0.48,0.50,0.55,0.50,0.55,116000
2019-11-18,0.49,0.51,0.51,0.49,0.49,80000
2019-11-19,0.50,0.51,0.54,0.51,0.54,48000
2019-11-20,0.49,0.53,0.53,0.53,0.53,4000
2019-11-21,0.47,0.48,0.48,0.47,0.47,22000
2019-11-22,0.48,0.49,0.49,0.49,0.49,22000
2019-11-25,0.55,0.57,0.57,0.53,0.53,324000
2019-11-26,0.52,0.54,0.57,0.54,0.56,424000
2019-11-27,0.72,0.70,0.80,0.57,0.58,748000
2019-11-28,0.75,0.77,0.77,0.66,0.72,498000
2019-11-29,0.86,0.87,0.92,0.77,0.78,435000
2019-12-02,0.82,0.83,0.94,0.83,0.94,407000
2019-12-03,0.76,0.77,0.83,0.72,0.83,36000
2019-12-04,0.86,0.88,0.90,0.77,0.77,182000
