date,adj_close,close,high,low,open,volume
2019-09-19,1.56,NULL,NULL,NULL,NULL,0
2019-09-20,1.60,NULL,NULL,NULL,NULL,0
2019-09-23,1.58,NULL,NULL,NULL,NULL,0
2019-09-24,1.60,NULL,NULL,NULL,NULL,0
2019-09-25,1.53,NULL,NULL,NULL,NULL,0
2019-09-26,1.53,NULL,NULL,NULL,NULL,0
2019-09-27,1.51,1.52,1.52,1.52,1.52,20000
2019-10-01,1.64,1.65,1.65,1.65,1.65,50000
2019-10-02,1.61,1.63,1.63,1.63,1.63,12000
2019-10-03,1.53,1.53,1.53,1.47,1.49,172000
2019-10-04,1.56,1.57,1.57,1.57,1.57,30000
2019-10-07,1.58,NULL,NULL,NULL,NULL,0
2019-10-08,1.67,1.68,1.68,1.68,1.68,30000
2019-10-09,1.57,1.58,1.65,1.58,1.63,286000
2019-10-14,1.74,1.75,1.75,1.73,1.73,115000
2019-10-15,1.76,1.75,1.75,1.75,1.75,60000
2019-10-16,1.81,1.81,1.81,1.80,1.80,16000
2019-10-17,1.83,1.82,1.82,1.81,1.82,16000
2019-10-18,1.82,1.84,1.88,1.84,1.88,33000
2019-10-21,1.82,1.83,1.83,1.83,1.83,1000
2019-10-22,1.90,1.90,1.90,1.90,1.90,2000
2019-10-23,1.87,NULL,NULL,NULL,NULL,0
2019-10-24,1.92,NULL,NULL,NULL,NULL,0
2019-10-25,1.93,NULL,NULL,NULL,NULL,0
2019-10-28,1.96,NULL,NULL,NULL,NULL,0
2019-10-29,1.97,NULL,NULL,NULL,NULL,0
2019-10-30,1.97,1.96,1.96,1.96,1.96,10000
2019-10-31,1.99,2.00,2.02,2.00,2.02,21000
2019-11-01,2.01,NULL,NULL,NULL,NULL,0
2019-11-04,2.19,2.13,2.13,2.07,2.07,110000
2019-11-05,2.26,2.23,2.23,2.23,2.23,5000
2019-11-06,2.28,2.27,2.27,2.27,2.27,8000
2019-11-07,2.23,2.21,2.22,2.21,2.22,201000
2019-11-08,2.20,NULL,NULL,NULL,NULL,0
2019-11-11,2.05,2.08,2.08,2.08,2.08,7000
2019-11-12,2.13,2.11,2.11,2.11,2.11,3000
2019-11-13,2.07,NULL,NULL,NULL,NULL,0
2019-11-14,2.07,2.09,2.09,2.09,2.09,3000
2019-11-15,2.14,NULL,NULL,NULL,NULL,0
2019-11-18,2.18,NULL,NULL,NULL,NULL,0
2019-11-19,2.25,2.25,2.26,2.25,2.26,2000
2019-11-20,2.21,2.21,2.24,2.21,2.24,7000
2019-11-21,2.15,NULL,NULL,NULL,NULL,0
2019-11-22,2.16,2.15,2.15,2.15,2.15,5000
2019-11-25,2.17,NULL,NULL,NULL,NULL,0
2019-11-26,NULL,2.23,2.23,2.23,2.23,1000
2019-11-27,2.25,NULL,NULL,NULL,NULL,0
2019-11-28,2.22,NULL,NULL,NULL,NULL,0
2019-11-29,2.08,NULL,NULL,NULL,NULL,0
2019-12-02,2.09,NULL,NULL,NULL,NULL,0
2019-12-03,2.11,NULL,NULL,NULL,NULL,0
2019-12-04,2.09,NULL,NULL,NULL,NULL,0
2019-12-05,2.20,NULL,NULL,NULL,NULL,0
2019-12-06,2.21,NULL,NULL,NULL,NULL,0
2019-12-09,2.27,NULL,NULL,NULL,NULL,0
2019-12-10,2.22,NULL,NULL,NULL,NULL,0
