date,adj_close,close,high,low,open,volume
2019-08-28,9.13,NULL,NULL,NULL,NULL,0
2019-08-29,9.09,NULL,NULL,NULL,NULL,0
2019-08-30,9.12,NULL,NULL,NULL,NULL,0
2019-09-02,9.01,NULL,NULL,NULL,NULL,0
2019-09-03,9.05,NULL,NULL,NULL,NULL,0
2019-09-04,9.08,NULL,NULL,NULL,NULL,0
2019-09-05,9.10,NULL,NULL,NULL,NULL,0
2019-09-06,9.07,NULL,NULL,NULL,NULL,0
2019-09-09,9.08,NULL,NULL,NULL,NULL,0
2019-09-10,9.08,NULL,NULL,NULL,NULL,0
2019-09-11,9.04,NULL,NULL,NULL,NULL,0
2019-09-12,9.05,NULL,NULL,NULL,NULL,0
2019-09-16,9.04,NULL,NULL,NULL,NULL,0
2019-09-17,9.01,NULL,NULL,NULL,NULL,0
2019-09-18,9.01,NULL,NULL,NULL,NULL,0
2019-09-19,8.99,NULL,NULL,NULL,NULL,0
2019-09-20,9.04,NULL,NULL,NULL,NULL,0
2019-09-23,8.96,NULL,NULL,NULL,NULL,0
2019-09-24,9.02,NULL,NULL,NULL,NULL,0
2019-09-25,8.99,NULL,NULL,NULL,NULL,0
2019-09-26,9.02,NULL,NULL,NULL,NULL,0
2019-09-27,9.01,NULL,NULL,NULL,NULL,0
2019-10-01,8.97,NULL,NULL,NULL,NULL,0
2019-10-02,8.97,NULL,NULL,NULL,NULL,0
2019-10-03,8.97,NULL,NULL,NULL,NULL,0
2019-10-04,8.95,NULL,NULL,NULL,NULL,0
2019-10-07,8.92,NULL,NULL,NULL,NULL,0
2019-10-08,8.91,NULL,NULL,NULL,NULL,0
2019-10-09,9.03,NULL,NULL,NULL,NULL,0
2019-10-14,9.14,NULL,NULL,NULL,NULL,0
2019-10-15,9.00,NULL,NULL,NULL,NULL,0
2019-10-16,8.99,NULL,NULL,NULL,NULL,0
2019-10-17,9.04,NULL,NULL,NULL,NULL,0
2019-10-18,9.05,NULL,NULL,NULL,NULL,0
2019-10-21,9.03,NULL,NULL,NULL,NULL,0
2019-10-22,8.99,NULL,NULL,NULL,NULL,0
2019-10-23,8.66,NULL,NULL,NULL,NULL,0
2019-10-24,8.94,NULL,NULL,NULL,NULL,0
2019-10-25,8.91,NULL,NULL,NULL,NULL,0
2019-10-28,8.93,NULL,NULL,NULL,NULL,0
2019-10-29,8.87,NULL,NULL,NULL,NULL,0
2019-10-30,8.85,NULL,NULL,NULL,NULL,0
2019-10-31,8.90,NULL,NULL,NULL,NULL,0
2019-11-01,8.88,NULL,NULL,NULL,NULL,0
2019-11-04,8.87,NULL,NULL,NULL,NULL,0
2019-11-05,8.87,NULL,NULL,NULL,NULL,0
2019-11-06,8.91,NULL,NULL,NULL,NULL,0
2019-11-07,8.89,NULL,NULL,NULL,NULL,0
2019-11-08,8.92,NULL,NULL,NULL,NULL,0
2019-11-11,8.87,NULL,NULL,NULL,NULL,0
2019-11-12,8.92,NULL,NULL,NULL,NULL,0
2019-11-13,8.89,NULL,NULL,NULL,NULL,0
2019-11-14,8.93,NULL,NULL,NULL,NULL,0
2019-11-15,8.94,NULL,NULL,NULL,NULL,0
2019-11-18,8.91,NULL,NULL,NULL,NULL,0
2019-11-19,8.93,NULL,NULL,NULL,NULL,0
2019-11-20,8.96,NULL,NULL,NULL,NULL,0
2019-11-21,8.98,NULL,NULL,NULL,NULL,0
2019-11-22,9.02,NULL,NULL,NULL,NULL,0
2019-11-25,9.00,NULL,NULL,NULL,NULL,0
2019-11-26,8.97,NULL,NULL,NULL,NULL,0
2019-11-27,8.98,NULL,NULL,NULL,NULL,0
2019-11-28,8.94,NULL,NULL,NULL,NULL,0
2019-11-29,8.98,NULL,NULL,NULL,NULL,0
2019-12-02,8.99,NULL,NULL,NULL,NULL,0
2019-12-03,8.96,NULL,NULL,NULL,NULL,0
2019-12-04,8.92,NULL,NULL,NULL,NULL,0
