date,adj_close,close,high,low,open,volume
2019-11-11,0.52,0.58,0.58,0.58,0.58,2000
2019-11-12,0.54,NULL,NULL,NULL,NULL,0
2019-11-13,0.47,0.48,0.52,0.47,0.52,57000
2019-11-14,0.49,NULL,NULL,NULL,NULL,0
2019-11-15,0.50,0.51,0.58,0.50,0.50,452000
2019-11-18,0.45,0.46,0.46,0.43,0.46,391000
2019-11-19,0.48,0.50,0.50,0.50,0.50,10000
2019-11-20,0.48,NULL,NULL,NULL,NULL,0
2019-11-21,0.53,0.54,0.54,0.45,0.45,317000
2019-11-22,0.48,0.50,0.51,0.49,0.51,262000
2019-11-25,0.48,0.48,0.48,0.46,0.46,15000
2019-11-26,0.50,0.50,0.50,0.50,0.50,10000
2019-11-27,0.49,0.49,0.50,0.49,0.50,34000
2019-11-28,0.45,0.45,0.51,0.45,0.51,69000
2019-11-29,0.40,0.41,0.43,0.41,0.43,28000
2019-12-02,0.43,0.44,0.44,0.39,0.39,212000
2019-12-03,0.41,0.41,0.43,0.41,0.43,212000
2019-12-04,0.43,NULL,NULL,NULL,NULL,0
