date,adj_close,close,high,low,open,volume
2018-12-05,9.90,10.00,10.00,9.22,9.22,14113000
2018-12-06,9.94,9.99,9.99,9.86,9.95,5374000
2018-12-07,9.96,9.98,9.98,9.90,9.93,1708000
2018-12-10,9.95,9.98,9.98,9.90,9.90,946000
2018-12-11,9.97,9.98,9.99,9.97,9.98,905000
2018-12-12,9.95,9.98,9.98,9.95,9.98,418000
2018-12-13,9.95,9.97,9.97,9.95,9.97,339000
2018-12-14,9.94,9.97,9.97,9.94,9.97,540000
2018-12-17,9.92,9.96,9.97,9.93,9.97,423000
2018-12-19,9.96,9.96,9.96,9.92,9.95,369000
2018-12-20,9.97,9.98,9.99,9.94,9.95,2347000
2018-12-21,9.95,9.99,9.99,9.96,9.99,214000
2018-12-22,9.97,9.99,9.99,9.97,9.99,297000
2018-12-24,9.97,9.99,9.99,9.95,9.99,356000
2018-12-25,9.95,9.99,9.99,9.94,9.95,115000
2018-12-26,9.97,10.00,10.00,9.97,9.98,785000
2018-12-27,9.97,10.00,10.00,9.98,9.99,495000
2018-12-28,10.05,10.05,10.05,9.98,9.98,3729000
2019-01-02,10.00,10.03,10.03,10.00,10.03,428000
2019-01-03,10.00,10.01,10.02,10.00,10.02,69000
2019-01-04,10.00,10.01,10.01,10.00,10.01,211000
2019-01-07,10.01,10.02,10.02,10.00,10.00,325000
2019-01-08,10.00,10.01,10.01,10.00,10.01,108000
2019-01-09,10.00,10.01,10.01,10.00,10.00,168000
2019-01-10,10.00,10.01,10.01,10.00,10.00,20202000
2019-01-11,10.00,10.01,10.01,10.00,10.00,246000
2019-01-14,9.98,10.01,10.01,10.00,10.00,471000
2019-01-15,10.00,10.01,10.01,10.00,10.01,625000
2019-01-18,10.00,10.01,10.01,10.00,10.00,107000
2019-01-21,10.00,10.01,10.01,10.00,10.00,129000
2019-01-22,10.00,10.01,10.01,10.00,10.01,210000
2019-01-23,10.00,10.01,10.01,10.00,10.00,108000
2019-01-24,10.00,10.01,10.01,10.00,10.01,48000
2019-01-25,10.00,10.01,10.01,10.00,10.01,233000
2019-01-28,10.00,10.01,10.01,10.00,10.00,216000
2019-01-29,10.00,10.01,10.01,10.00,10.00,163000
