Date,Open,High,Low,Close,Adj Close
2004-10-25,395.1600036621094,402.3599853515625,394.2900085449219,397.8699951171875,397.6775817871094
2004-10-26,398.3800048828125,400.2699890136719,393.3800048828125,396.7699890136719,396.5780944824219
2004-10-27,397.1000061035156,411.489990234375,397.010009765625,410.8999938964844,410.7012634277344
2004-10-28,410.20001220703125,415.9100036621094,408.8599853515625,412.3599853515625,412.1605529785156
2004-10-29,412.3599853515625,415.1600036621094,408.1199951171875,412.25,412.0506286621094
2004-11-01,412.25,415.0,409.3900146484375,413.7099914550781,413.5099182128906
2004-11-02,413.7099914550781,417.9200134277344,407.8800048828125,414.2300109863281,414.0296630859375
2004-11-03,414.2300109863281,424.25,408.510009765625,410.0799865722656,409.88165283203125
2004-11-04,410.0799865722656,414.1499938964844,404.0199890136719,412.7200012207031,412.5203857421875
2004-11-05,412.7200012207031,422.29998779296875,412.7200012207031,417.8299865722656,417.6278991699219
2004-11-08,417.8299865722656,421.3500061035156,416.17999267578125,418.6099853515625,418.40753173828125
2004-11-09,418.6099853515625,419.5199890136719,413.7900085449219,415.79998779296875,415.5989074707031
2004-11-10,415.79998779296875,415.79998779296875,404.8999938964844,405.760009765625,405.56378173828125
2004-11-11,405.760009765625,415.0799865722656,405.760009765625,414.260009765625,414.0596618652344
2004-11-12,414.260009765625,423.80999755859375,411.20001220703125,423.80999755859375,423.60504150390625
2004-11-15,423.80999755859375,432.6300048828125,420.5299987792969,429.57000732421875,429.36224365234375
2004-11-16,422.6499938964844,431.0,422.57000732421875,427.6099853515625,427.4031677246094
2004-11-17,427.6099853515625,445.6400146484375,427.6099853515625,439.8500061035156,439.63726806640625
2004-11-18,439.8500061035156,445.94000244140625,433.3599853515625,445.6400146484375,445.42449951171875
2004-11-19,443.70001220703125,443.70001220703125,431.4700012207031,431.8800048828125,431.671142578125
2004-11-22,434.5899963378906,434.5899963378906,426.0899963378906,432.8800048828125,432.670654296875
2004-11-23,431.7699890136719,436.3800048828125,426.8900146484375,429.7099914550781,429.5021667480469
2004-11-24,433.2099914550781,435.5899963378906,430.75,433.6499938964844,433.4402770996094
2004-11-26,433.739990234375,435.3999938964844,430.95001220703125,430.9800109863281,430.7715759277344
2004-11-29,433.2799987792969,438.2799987792969,428.1600036621094,429.8900146484375,429.6820983886719
2004-11-30,429.79998779296875,431.2900085449219,423.8599853515625,423.8699951171875,423.6650085449219
2004-12-01,426.3599853515625,440.239990234375,426.3599853515625,440.0899963378906,439.8771667480469
2004-12-02,439.7200012207031,446.9599914550781,437.260009765625,438.7099914550781,438.497802734375
2004-12-03,446.2799987792969,453.95001220703125,445.1199951171875,445.2799987792969,445.06463623046875
2004-12-06,445.2799987792969,449.04998779296875,440.3599853515625,446.8800048828125,446.66387939453125
2004-12-07,447.67999267578125,451.30999755859375,437.489990234375,437.510009765625,437.29840087890625
2004-12-08,437.2200012207031,437.2200012207031,429.8399963378906,431.9100036621094,431.70111083984375
2004-12-09,426.2200012207031,428.4800109863281,414.0199890136719,425.4599914550781,425.25421142578125
2004-12-10,424.80999755859375,426.8999938964844,421.0799865722656,422.75,422.5455322265625
2004-12-13,423.1000061035156,427.5899963378906,423.1000061035156,425.1000061035156,424.8944091796875
2004-12-14,425.2200012207031,434.32000732421875,425.2200012207031,433.0199890136719,432.8105773925781
2004-12-15,432.75,436.4599914550781,429.7799987792969,434.0400085449219,433.830078125
2004-12-16,434.0400085449219,435.55999755859375,423.8399963378906,427.0899963378906,426.8834533691406
2004-12-17,426.6099853515625,427.94000244140625,421.8599853515625,423.75,423.5450744628906
2004-12-20,426.1099853515625,428.19000244140625,418.5299987792969,419.3999938964844,419.1971435546875
2004-12-21,420.04998779296875,424.9100036621094,418.4200134277344,424.3999938964844,424.1947326660156
2004-12-22,424.2300109863281,427.1300048828125,422.3900146484375,424.04998779296875,423.84490966796875
2004-12-23,423.8699951171875,427.2699890136719,422.80999755859375,426.42999267578125,426.2237548828125
2004-12-27,426.7200012207031,428.79998779296875,421.4100036621094,423.0899963378906,422.8853759765625
2004-12-28,423.2099914550781,427.4800109863281,421.510009765625,426.75,426.5436096191406
2004-12-29,426.2900085449219,432.2900085449219,425.6199951171875,430.5299987792969,430.32177734375
2004-12-30,430.5199890136719,433.6499938964844,430.3599853515625,431.260009765625,431.05145263671875
2004-12-31,431.260009765625,434.5400085449219,431.0,433.30999755859375,433.1004333496094
2005-01-03,433.30999755859375,437.5400085449219,423.6000061035156,424.260009765625,424.0548095703125
2005-01-04,424.57000732421875,426.1000061035156,406.0799865722656,410.3599853515625,410.1615295410156
2005-01-05,408.760009765625,412.8599853515625,402.5899963378906,404.25,404.05450439453125
2005-01-06,404.3500061035156,408.67999267578125,402.0799865722656,402.1400146484375,401.9455261230469
2005-01-07,402.739990234375,412.2699890136719,401.5299987792969,407.55999755859375,407.3628845214844
2005-01-10,407.5,411.54998779296875,404.79998779296875,406.25,406.05352783203125
2005-01-11,406.0899963378906,406.0899963378906,393.7300109863281,396.19000244140625,395.9983825683594
2005-01-12,397.7099914550781,404.6499938964844,395.05999755859375,401.8299865722656,401.6356506347656
2005-01-13,401.7900085449219,401.7900085449219,395.8500061035156,396.1700134277344,395.9784240722656
2005-01-14,396.2200012207031,404.8699951171875,396.2200012207031,403.1400146484375,402.9450378417969
2005-01-18,403.010009765625,406.989990234375,399.8999938964844,406.54998779296875,406.3533630371094
2005-01-19,406.5899963378906,407.75,397.760009765625,397.8900146484375,397.69757080078125
2005-01-20,397.7300109863281,402.1099853515625,394.1400146484375,394.80999755859375,394.6190490722656
2005-01-21,395.0299987792969,398.8999938964844,389.6499938964844,389.6600036621094,389.4715576171875
2005-01-24,389.7300109863281,391.1199951171875,382.57000732421875,383.0400085449219,382.8547668457031
2005-01-25,383.3599853515625,391.70001220703125,383.3599853515625,389.8699951171875,389.6814270019531
2005-01-26,390.2799987792969,401.4800109863281,390.2799987792969,400.05999755859375,399.86651611328125
2005-01-27,400.0199890136719,404.17999267578125,397.5899963378906,403.6700134277344,403.47479248046875
2005-01-28,403.6700134277344,406.2099914550781,396.0799865722656,399.4599914550781,399.26678466796875
2005-01-31,399.4599914550781,406.69000244140625,399.4599914550781,403.9599914550781,403.7646179199219
2005-02-01,403.9599914550781,409.6300048828125,403.9599914550781,408.4599914550781,408.262451171875
2005-02-02,408.4599914550781,409.0299987792969,403.69000244140625,405.8299865722656,405.63372802734375
2005-02-03,405.8299865722656,405.8299865722656,397.07000732421875,400.70001220703125,400.5062255859375
2005-02-04,400.70001220703125,418.1700134277344,400.70001220703125,418.1600036621094,417.957763671875
2005-02-07,418.1600036621094,422.0,416.0299987792969,418.3399963378906,418.1376647949219
2005-02-08,418.3399963378906,428.70001220703125,418.2900085449219,427.489990234375,427.2832336425781
2005-02-09,427.489990234375,427.489990234375,417.1099853515625,417.9200134277344,417.7178955078125
2005-02-10,417.9200134277344,425.05999755859375,417.1099853515625,420.4599914550781,420.25665283203125
2005-02-11,420.4599914550781,438.7699890136719,418.6300048828125,435.5199890136719,435.3093566894531
2005-02-14,435.5199890136719,438.6000061035156,433.04998779296875,436.2200012207031,436.009033203125
2005-02-15,436.2200012207031,445.04998779296875,434.54998779296875,439.239990234375,439.0275573730469
2005-02-16,439.239990234375,440.1000061035156,433.0400085449219,435.5299987792969,435.3193664550781
2005-02-17,435.5299987792969,438.3500061035156,428.1199951171875,429.7799987792969,429.5721435546875
2005-02-18,429.7799987792969,430.5899963378906,425.92999267578125,427.7300109863281,427.52313232421875
2005-02-22,427.7300109863281,437.8900146484375,423.8599853515625,425.7900085449219,425.5840759277344
2005-02-23,425.7900085449219,429.9599914550781,419.82000732421875,424.0199890136719,423.8149108886719
2005-02-24,424.0199890136719,434.2099914550781,423.20001220703125,434.1499938964844,433.9400329589844
2005-02-25,434.1499938964844,443.9200134277344,433.2300109863281,443.70001220703125,443.48541259765625
2005-02-28,443.70001220703125,449.0899963378906,433.6099853515625,437.2300109863281,437.0185546875
2005-03-01,437.2300109863281,447.5299987792969,437.2300109863281,447.04998779296875,446.8337707519531
2005-03-02,447.04998779296875,447.6199951171875,438.4599914550781,440.010009765625,439.7972106933594
2005-03-03,440.010009765625,441.80999755859375,430.7200012207031,434.4200134277344,434.20989990234375
2005-03-04,434.4200134277344,439.82000732421875,432.0799865722656,433.3800048828125,433.17041015625
2005-03-07,433.3800048828125,444.9599914550781,433.3800048828125,441.5400085449219,441.32647705078125
2005-03-08,440.95001220703125,445.1099853515625,434.80999755859375,435.44000244140625,435.2294006347656
2005-03-09,435.44000244140625,440.6600036621094,433.92999267578125,434.3299865722656,434.11993408203125
2005-03-10,434.3299865722656,440.5,431.1300048828125,440.4599914550781,440.2469787597656
2005-03-11,440.4599914550781,443.1400146484375,427.260009765625,427.8800048828125,427.6730651855469
2005-03-14,427.8800048828125,430.70001220703125,426.7799987792969,430.25,430.04193115234375
2005-03-15,430.25,431.55999755859375,420.7300109863281,421.1199951171875,420.91632080078125
2005-03-16,421.1199951171875,425.45001220703125,416.3599853515625,416.9200134277344,416.7183837890625
2005-03-17,416.9100036621094,421.489990234375,416.8900146484375,417.79998779296875,417.5979309082031
2005-03-18,417.79998779296875,419.05999755859375,412.2200012207031,414.1300048828125,413.9297180175781
2005-03-21,414.32000732421875,417.6600036621094,409.3900146484375,413.4100036621094,413.2100524902344
2005-03-22,413.489990234375,419.8399963378906,409.95001220703125,410.0899963378906,409.89166259765625
2005-03-23,410.44000244140625,418.20001220703125,410.3500061035156,414.8599853515625,414.6593322753906
2005-03-24,414.8599853515625,420.30999755859375,414.8599853515625,415.8800048828125,415.6788635253906
2005-03-28,416.1400146484375,422.3999938964844,415.4800109863281,415.5,415.2990417480469
2005-03-29,415.54998779296875,418.1000061035156,408.6600036621094,410.1600036621094,409.9616394042969
2005-03-30,410.489990234375,419.8999938964844,410.489990234375,419.6600036621094,419.45703125
2005-03-31,419.9800109863281,420.25,415.4599914550781,416.989990234375,416.788330078125
2005-04-01,417.8399963378906,420.7699890136719,410.17999267578125,411.2200012207031,411.0211181640625
2005-04-04,411.17999267578125,411.7799987792969,406.2799987792969,409.4200134277344,409.2220153808594
2005-04-05,409.9599914550781,413.9599914550781,408.0899963378906,409.9100036621094,409.7117614746094
2005-04-06,410.05999755859375,417.1000061035156,410.05999755859375,410.8699951171875,410.6712951660156
2005-04-07,410.8699951171875,419.04998779296875,410.5899963378906,418.9700012207031,418.7673645019531
2005-04-08,418.9700012207031,421.5799865722656,416.8500061035156,416.95001220703125,416.74835205078125
2005-04-11,416.95001220703125,418.42999267578125,412.7200012207031,413.6099853515625,413.4099426269531
2005-04-12,413.6099853515625,413.6700134277344,403.3599853515625,413.1400146484375,412.9402160644531
2005-04-13,412.79998779296875,412.79998779296875,401.25,401.92999267578125,401.735595703125
2005-04-14,402.1600036621094,403.1300048828125,395.489990234375,395.7099914550781,395.51861572265625
2005-04-15,395.7099914550781,395.7099914550781,381.8999938964844,382.6400146484375,382.4549560546875
2005-04-18,382.82000732421875,389.25,382.4700012207031,385.8500061035156,385.66339111328125
2005-04-19,386.7799987792969,394.1700134277344,386.7799987792969,392.55999755859375,392.3701477050781
2005-04-20,393.6300048828125,396.9100036621094,383.6499938964844,383.9700012207031,383.7843017578125
2005-04-21,385.3999938964844,395.32000732421875,385.3999938964844,394.7200012207031,394.52911376953125
2005-04-22,394.5899963378906,394.7200012207031,386.4800109863281,389.3500061035156,389.1617126464844
2005-04-25,389.7799987792969,393.8999938964844,388.7699890136719,391.44000244140625,391.2507019042969
2005-04-26,391.3599853515625,399.1700134277344,387.8299865722656,388.6199951171875,388.4320373535156
