Date,Open,High,Low,Close,Adj Close
2008-10-24,8683.2099609375,8683.2099609375,8187.47998046875,8378.9501953125,8378.9501953125
2008-10-27,8375.919921875,8599.099609375,8143.58984375,8175.77001953125,8175.77001953125
2008-10-28,8178.72021484375,9082.080078125,8174.72998046875,9065.1201171875,9065.1201171875
2008-10-29,9062.330078125,9363.3203125,8890.2900390625,8990.9599609375,8990.9599609375
2008-10-30,9004.66015625,9266.4697265625,8976.8701171875,9180.6904296875,9180.6904296875
2008-10-31,9179.08984375,9454.3603515625,9119.2001953125,9325.009765625,9325.009765625
2008-11-03,9326.0400390625,9410.5498046875,9255.48046875,9319.830078125,9319.830078125
2008-11-04,9323.8896484375,9653.9501953125,9323.8896484375,9625.2802734375,9625.2802734375
2008-11-05,9616.599609375,9616.599609375,9111.4697265625,9139.26953125,9139.26953125
2008-11-06,9134.009765625,9155.4404296875,8637.169921875,8695.7900390625,8695.7900390625
2008-11-07,8696.0302734375,8961.5703125,8696.0302734375,8943.8095703125,8943.8095703125
2008-11-10,8946.599609375,9159.580078125,8760.4599609375,8870.5400390625,8870.5400390625
2008-11-11,8864.3203125,8867.91015625,8560.7099609375,8693.9599609375,8693.9599609375
2008-11-12,8684.51953125,8684.599609375,8265.2900390625,8282.66015625,8282.66015625
2008-11-13,8281.1396484375,8876.58984375,7965.419921875,8835.25,8835.25
2008-11-14,8822.1904296875,8923.1796875,8469.990234375,8497.3095703125,8497.3095703125
2008-11-17,8494.83984375,8571.2998046875,8246.8896484375,8273.580078125,8273.580078125
